id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7936785,2010-04-27 09:02:00,1391,36,2.2,Swipe Transaction,14528,Rego Park,NY,11374.0,5499,Bad PIN
7936859,2010-04-27 09:20:00,170,5985,50.14,Swipe Transaction,93670,Purcell,OK,73080.0,5211,Bad PIN
7936992,2010-04-27 09:46:00,1067,3016,13.3,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
7937001,2010-04-27 09:49:00,939,3731,99.0,Swipe Transaction,59935,Lancaster,PA,17603.0,5499,Insufficient Balance
7937061,2010-04-27 10:06:00,1449,241,3.53,Swipe Transaction,54168,Warner Robins,GA,31093.0,5411,Bad PIN
7937124,2010-04-27 10:21:00,1422,3212,30.42,Swipe Transaction,13523,Chapel Hill,NC,27514.0,5310,Bad PIN
7937312,2010-04-27 11:08:00,487,2835,120.0,Swipe Transaction,27092,Albany,NY,12209.0,4829,Insufficient Balance
7937433,2010-04-27 11:36:00,1766,3684,40.0,Swipe Transaction,27092,Milwaukee,WI,53220.0,4829,Insufficient Balance
7937439,2010-04-27 11:37:00,1766,3011,40.0,Swipe Transaction,27092,Milwaukee,WI,53220.0,4829,Insufficient Balance
7937610,2010-04-27 12:11:00,1127,3869,17.2,Online Transaction,50404,ONLINE,,,4784,Technical Glitch
7937676,2010-04-27 12:24:00,858,2633,71.21,Swipe Transaction,5248,Georgetown,TX,78633.0,5499,Insufficient Balance
7937688,2010-04-27 12:27:00,858,2633,71.21,Swipe Transaction,5248,Georgetown,TX,78633.0,5499,Insufficient Balance
7937870,2010-04-27 13:04:00,1341,4098,11.28,Swipe Transaction,67570,Fort Wayne,IN,46814.0,5311,Insufficient Balance
7937936,2010-04-27 13:17:00,659,5486,58.61,Swipe Transaction,29843,Mitchell,IN,47446.0,5651,Insufficient Balance
7937982,2010-04-27 13:26:00,1813,4591,110.22,Swipe Transaction,17422,Thompsons Station,TN,37179.0,5912,Insufficient Balance
7937991,2010-04-27 13:28:00,1696,2408,-80.0,Swipe Transaction,61195,Merritt Island,FL,32952.0,5541,Insufficient Balance
7938045,2010-04-27 13:43:00,912,3845,19.11,Online Transaction,16798,ONLINE,,,4121,Bad Expiration
7938207,2010-04-27 14:21:00,373,261,-62.0,Swipe Transaction,22204,Huntington,IN,46750.0,5541,Insufficient Balance
7938218,2010-04-27 14:24:00,1224,5971,75.0,Swipe Transaction,59935,Capitol Heights,MD,20743.0,5499,Insufficient Balance
7938354,2010-04-27 14:52:00,1802,5836,49.96,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7938429,2010-04-27 15:09:00,1735,3336,117.49,Swipe Transaction,50072,Vero Beach,FL,32967.0,5912,Bad PIN
7938430,2010-04-27 15:10:00,744,4594,9.36,Swipe Transaction,50783,Miami,FL,33196.0,5411,Technical Glitch
7938486,2010-04-27 15:20:00,1603,2138,82.84,Swipe Transaction,60569,Jerome,ID,83338.0,5300,Insufficient Balance
7938748,2010-04-27 16:21:00,1563,2054,1.16,Swipe Transaction,14528,Los Angeles,CA,90004.0,5499,Insufficient Balance
7938760,2010-04-27 16:24:00,457,3751,88.72,Swipe Transaction,94298,Charlotte,NC,28215.0,5411,Insufficient Balance
7938890,2010-04-27 16:51:00,716,4715,56.24,Swipe Transaction,37369,Joshua Tree,CA,92252.0,4111,Insufficient Balance
7938894,2010-04-27 16:51:00,1195,3020,90.0,Swipe Transaction,61195,Rochester,MN,55906.0,5541,Insufficient Balance
7938957,2010-04-27 17:09:00,474,2218,80.0,Swipe Transaction,43293,Far Rockaway,NY,11691.0,5499,Bad PIN
7938979,2010-04-27 17:15:00,511,1038,13.88,Swipe Transaction,81833,Tucson,AZ,85711.0,5912,Insufficient Balance
7939000,2010-04-27 17:24:00,1568,3000,87.65,Swipe Transaction,98648,Copiague,NY,11726.0,5814,Insufficient Balance
7939024,2010-04-27 17:32:00,573,3268,32.48,Swipe Transaction,23866,Lincolnton,GA,30817.0,5812,Insufficient Balance
7939141,2010-04-27 18:25:00,201,4489,81.69,Swipe Transaction,71593,Joliet,IL,60436.0,5651,Insufficient Balance
7939367,2010-04-27 20:04:00,1885,2435,80.0,Swipe Transaction,27092,Atlanta,GA,31139.0,4829,Insufficient Balance
7939369,2010-04-27 20:05:00,190,3851,6.65,Swipe Transaction,61195,Skokie,IL,60077.0,5541,Bad PIN
7939386,2010-04-27 20:11:00,1357,5105,12.02,Swipe Transaction,3985,Tacoma,WA,98404.0,5300,Insufficient Balance
7939475,2010-04-27 20:50:00,1156,12,16.68,Online Transaction,39261,ONLINE,,,5815,Insufficient Balance
7939584,2010-04-27 21:49:00,1898,5352,128.09,Online Transaction,70268,ONLINE,,,4722,Insufficient Balance
7939727,2010-04-27 23:16:00,1992,3797,50.62,Swipe Transaction,81833,Patterson,MO,63956.0,5912,Insufficient Balance
7939728,2010-04-27 23:18:00,1992,3797,52.57,Swipe Transaction,81833,Patterson,MO,63956.0,5912,Insufficient Balance
7939761,2010-04-27 23:49:00,1610,5879,40.0,Swipe Transaction,27092,Meridian,MS,39301.0,4829,Technical Glitch
7939766,2010-04-27 23:55:00,1317,5790,68.21,Swipe Transaction,54850,Bridgeton,NJ,8302.0,4814,Insufficient Balance
7939804,2010-04-28 00:35:00,618,3411,19.45,Swipe Transaction,60569,Inglewood,CA,90302.0,5300,Technical Glitch
7940345,2010-04-28 07:20:00,1382,1110,80.0,Swipe Transaction,5248,Miami,FL,33134.0,5499,Insufficient Balance
7940401,2010-04-28 07:31:00,472,4307,93.0,Swipe Transaction,59935,Round Lake,IL,60073.0,5499,Insufficient Balance
7940472,2010-04-28 07:43:00,659,5486,61.79,Swipe Transaction,11468,Vincennes,IN,47591.0,5970,Insufficient Balance
7940522,2010-04-28 07:55:00,369,2443,-81.0,Swipe Transaction,56431,Louisville,KY,40299.0,5541,Insufficient Balance
7940726,2010-04-28 08:38:00,285,2927,-143.0,Online Transaction,52073,ONLINE,,,4722,Bad Card Number
7940736,2010-04-28 08:39:00,474,3844,15.44,Swipe Transaction,35451,Williston Park,NY,11596.0,5812,Bad PIN
7940884,2010-04-28 09:09:00,332,253,37.77,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7941261,2010-04-28 10:24:00,598,2040,127.59,Swipe Transaction,37555,Boston,MA,2241.0,4111,Insufficient Balance
7941283,2010-04-28 10:27:00,705,5359,56.58,Online Transaction,15143,ONLINE,,,4784,Insufficient Balance
7941642,2010-04-28 11:41:00,1054,202,46.65,Swipe Transaction,27601,Gresham,OR,97080.0,7538,Insufficient Balance
7941771,2010-04-28 12:10:00,414,2815,20.13,Swipe Transaction,4179,Morristown,NJ,7960.0,5310,Insufficient Balance
7941832,2010-04-28 12:24:00,1127,4641,27.67,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
7941993,2010-04-28 12:55:00,858,2633,-65.0,Swipe Transaction,5248,Georgetown,TX,78633.0,5499,Insufficient Balance
7942000,2010-04-28 12:56:00,146,2470,-54.0,Swipe Transaction,43293,Batavia,IL,60510.0,5499,Insufficient Balance
7942132,2010-04-28 13:19:00,1063,2015,74.67,Swipe Transaction,64057,Apple River,IL,61001.0,4111,Bad PIN
7942190,2010-04-28 13:31:00,488,5413,-89.0,Swipe Transaction,61195,Hebbronville,TX,78361.0,5541,Insufficient Balance
7942206,2010-04-28 13:35:00,962,1217,45.59,Swipe Transaction,86959,Green Bay,WI,54313.0,5311,Insufficient Balance
7942361,2010-04-28 14:06:00,490,5133,80.95,Swipe Transaction,68751,Vero Beach,FL,32968.0,5651,Insufficient Balance
7942363,2010-04-28 14:06:00,1815,222,35.04,Swipe Transaction,12554,Providence,RI,2903.0,5411,Technical Glitch
7942429,2010-04-28 14:19:00,1659,260,24.05,Swipe Transaction,63683,Wauconda,IL,60084.0,4121,Insufficient Balance
7942450,2010-04-28 14:24:00,528,3834,61.9,Swipe Transaction,26810,Le Mars,IA,51031.0,5541,Insufficient Balance
7942473,2010-04-28 14:28:00,528,3834,61.9,Swipe Transaction,26810,Le Mars,IA,51031.0,5541,Insufficient Balance
7942518,2010-04-28 14:38:00,1169,5174,53.99,Online Transaction,41122,ONLINE,,,4784,Technical Glitch
7942627,2010-04-28 15:06:00,402,2536,95.94,Swipe Transaction,60569,Stone Mountain,GA,30087.0,5300,Insufficient Balance
7942654,2010-04-28 15:10:00,1758,3440,57.16,Swipe Transaction,82981,Richland,MS,39218.0,5912,Insufficient Balance
7942926,2010-04-28 16:19:00,1817,2530,30.4,Online Transaction,18563,ONLINE,,,4121,Technical Glitch
7943027,2010-04-28 16:42:00,398,1199,60.0,Swipe Transaction,27092,Sacramento,CA,95823.0,4829,Insufficient Balance
7943040,2010-04-28 16:44:00,250,2914,9.67,Online Transaction,18563,ONLINE,,,4121,Insufficient Balance
7943042,2010-04-28 16:44:00,1190,4508,31.57,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
7943099,2010-04-28 16:55:00,994,5367,22.27,Swipe Transaction,71667,Lakewood,NJ,8701.0,7538,Bad PIN
7943108,2010-04-28 16:56:00,1921,1181,12.91,Swipe Transaction,32858,Augusta,GA,30907.0,5311,Bad PIN
7943117,2010-04-28 16:57:00,1880,2014,43.98,Swipe Transaction,34490,Stoughton,WI,53589.0,5719,Insufficient Balance
7943318,2010-04-28 18:19:00,724,2876,78.04,Swipe Transaction,54850,Hominy,OK,74035.0,4814,Insufficient Balance
7943362,2010-04-28 18:41:00,55,3667,40.83,Swipe Transaction,44578,San Rafael,CA,94901.0,5812,Insufficient Balance
7943508,2010-04-28 19:44:00,1888,1016,91.9,Swipe Transaction,61195,Saint Louis,MO,63122.0,5541,Insufficient Balance
7943511,2010-04-28 19:46:00,1594,3241,5.77,Swipe Transaction,64126,Palm Bay,FL,32907.0,5921,Technical Glitch
7943515,2010-04-28 19:46:00,1888,1016,91.9,Swipe Transaction,61195,Saint Louis,MO,63122.0,5541,Insufficient Balance
7943576,2010-04-28 20:16:00,1458,117,247.12,Online Transaction,31263,ONLINE,,,4900,Bad Expiration
7943645,2010-04-28 20:55:00,1130,2446,112.41,Swipe Transaction,99370,Federal Way,WA,98003.0,5311,Insufficient Balance
7943726,2010-04-28 21:42:00,1654,2915,106.1,Swipe Transaction,94328,Newport,RI,2840.0,5411,Insufficient Balance
7943745,2010-04-28 21:52:00,1313,4183,84.61,Swipe Transaction,1768,Russellton,PA,15076.0,7230,Insufficient Balance
7943903,2010-04-28 23:45:00,1393,3018,86.57,Swipe Transaction,14800,David City,NE,68632.0,5300,Insufficient Balance
7944050,2010-04-29 03:25:00,32,3850,118.81,Swipe Transaction,75511,Greensburg,PA,15601.0,4900,Insufficient Balance
7944226,2010-04-29 06:20:00,1115,4225,75.13,Swipe Transaction,81591,Tyler,TX,75706.0,5300,Insufficient Balance
7944479,2010-04-29 07:20:00,1261,4121,4.08,Swipe Transaction,75781,Portland,OR,97212.0,5411,Bad PIN
7944568,2010-04-29 07:38:00,1897,4948,8.06,Swipe Transaction,50783,Huntington Station,NY,11746.0,5411,Bad PIN
7944705,2010-04-29 08:08:00,1121,5511,937.55,Swipe Transaction,14870,Charleston,SC,29492.0,6300,Technical Glitch
7945071,2010-04-29 09:28:00,488,5413,13.36,Online Transaction,39261,ONLINE,,,5815,Bad CVV
7945114,2010-04-29 09:36:00,1926,1160,118.88,Swipe Transaction,63521,Sanford,FL,32773.0,4900,Technical Glitch
7945148,2010-04-29 09:44:00,947,2620,84.06,Swipe Transaction,72351,Brooklyn,NY,11232.0,5541,Insufficient Balance
7945190,2010-04-29 09:51:00,1888,1017,85.84,Swipe Transaction,61195,Saint Louis,MO,63122.0,5541,Insufficient Balance
7945199,2010-04-29 09:53:00,1888,1017,85.84,Swipe Transaction,61195,Saint Louis,MO,63122.0,5541,Insufficient Balance
7945336,2010-04-29 10:25:00,403,4580,79.09,Swipe Transaction,78211,Henderson,TX,75652.0,8043,Insufficient Balance
7945856,2010-04-29 12:08:00,172,1232,104.02,Swipe Transaction,57133,Waianae,HI,96792.0,3730,Insufficient Balance
7945945,2010-04-29 12:28:00,79,2931,80.0,Swipe Transaction,61195,Navarre,FL,32566.0,5541,Technical Glitch
7945960,2010-04-29 12:32:00,1226,4159,21.52,Swipe Transaction,89069,Waipahu,HI,96797.0,5251,Technical Glitch
7945992,2010-04-29 12:37:00,858,2633,-67.0,Swipe Transaction,22204,Hutto,TX,78634.0,5541,Insufficient Balance
7946020,2010-04-29 12:43:00,1144,4141,58.73,Online Transaction,51397,ONLINE,,,5651,Insufficient Balance
7946022,2010-04-29 12:43:00,1461,4535,7.59,Swipe Transaction,50783,Clinton,OH,44216.0,5411,Insufficient Balance
7946363,2010-04-29 13:51:00,62,5138,-80.0,Swipe Transaction,50867,Redding,CA,96049.0,5541,Insufficient Balance
7946485,2010-04-29 14:17:00,1066,1126,120.0,Swipe Transaction,27092,Newtown,PA,18940.0,4829,Insufficient Balance
7946497,2010-04-29 14:19:00,1670,3304,-51.0,Swipe Transaction,61195,Long Beach,CA,90808.0,5541,Insufficient Balance
7946546,2010-04-29 14:32:00,1749,75,48.31,Swipe Transaction,32175,Detroit,MI,48221.0,7538,Insufficient Balance
7946554,2010-04-29 14:35:00,828,3767,5.43,Online Transaction,16798,ONLINE,,,4121,Technical Glitch
7946719,2010-04-29 15:15:00,467,3914,165.31,Swipe Transaction,51300,Bluff City,TN,37618.0,3359,Bad PIN
7946877,2010-04-29 15:52:00,1533,4625,90.18,Swipe Transaction,75936,Marion,VA,24354.0,5814,Insufficient Balance
7947057,2010-04-29 16:31:00,852,4187,52.0,Swipe Transaction,59935,Gainesville,FL,32653.0,5499,Technical Glitch
7947100,2010-04-29 16:40:00,1885,3424,72.74,Swipe Transaction,20519,Dalton,GA,30720.0,5942,Insufficient Balance
7947119,2010-04-29 16:45:00,356,3251,27.76,Swipe Transaction,32858,Birmingham,AL,35216.0,5311,Insufficient Balance
7947203,2010-04-29 17:07:00,1651,3450,120.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,Insufficient Balance
7947366,2010-04-29 18:15:00,1558,3750,91.34,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
7947381,2010-04-29 18:20:00,909,4663,57.52,Swipe Transaction,44578,Olympia,WA,98516.0,5812,Bad PIN
7947399,2010-04-29 18:29:00,154,159,6.59,Swipe Transaction,22204,Fayetteville,NC,28314.0,5541,Bad PIN
7947499,2010-04-29 19:10:00,1256,5160,128.68,Swipe Transaction,17575,Stratford,CT,6614.0,7230,Insufficient Balance
7947546,2010-04-29 19:32:00,1888,1169,-84.0,Swipe Transaction,59935,Saint Louis,MO,63122.0,5499,Insufficient Balance
7947564,2010-04-29 19:41:00,1511,5502,80.0,Swipe Transaction,27092,Beaver Dam,WI,53916.0,4829,Technical Glitch
7947586,2010-04-29 19:51:00,1443,4730,50.14,Online Transaction,70129,ONLINE,,,7801,Bad Expiration
7947597,2010-04-29 19:54:00,509,3446,46.1,Swipe Transaction,25717,Beaver,WV,25813.0,5812,Bad PIN
7947740,2010-04-29 21:03:00,1528,2491,80.0,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,Insufficient Balance
7947772,2010-04-29 21:14:00,241,58,67.71,Swipe Transaction,98648,Rockingham,NC,28379.0,5814,Insufficient Balance
7947894,2010-04-29 22:15:00,1072,201,84.58,Swipe Transaction,97009,New Bloomfield,MO,65063.0,5300,Bad PIN
7948076,2010-04-30 00:47:00,1357,4611,18.77,Swipe Transaction,78632,Tacoma,WA,98404.0,5921,Bad PIN
7948125,2010-04-30 02:08:00,98,4237,50.52,Swipe Transaction,30645,Danville,IL,61832.0,5211,Insufficient Balance
7948194,2010-04-30 04:42:00,377,4669,86.49,Swipe Transaction,90865,Kirkland,WA,98034.0,5311,Insufficient Balance
7948217,2010-04-30 05:17:00,1405,2578,91.23,Swipe Transaction,81833,Grand Forks,ND,58203.0,5912,Insufficient Balance
7948231,2010-04-30 05:34:00,244,1082,15.69,Online Transaction,39261,ONLINE,,,5815,Bad Card Number
7948298,2010-04-30 06:10:00,1080,2562,51.85,Swipe Transaction,32858,Eastman,GA,31023.0,5311,Bad PIN
7948532,2010-04-30 07:26:00,1424,4710,-66.0,Swipe Transaction,26810,Sedona,AZ,86351.0,5541,Insufficient Balance
7948582,2010-04-30 07:41:00,470,3733,91.04,Swipe Transaction,38925,Wewoka,OK,74884.0,4900,Bad PIN
7948610,2010-04-30 07:50:00,1034,962,66.76,Swipe Transaction,19980,Matthews,NC,28105.0,7538,Bad PIN
7948622,2010-04-30 07:54:00,1696,2408,-91.0,Swipe Transaction,61195,Merritt Island,FL,32952.0,5541,Insufficient Balance
7948629,2010-04-30 07:56:00,373,5389,15.28,Swipe Transaction,69956,Huntington,IN,46750.0,5310,Insufficient Balance
7948746,2010-04-30 08:28:00,1696,2408,57.0,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,Bad PIN
7948766,2010-04-30 08:34:00,727,2665,77.24,Online Transaction,73186,ONLINE,,,4814,"Bad Card Number,Insufficient Balance"
7948995,2010-04-30 09:39:00,142,1046,114.14,Swipe Transaction,18064,Eastford,CT,6242.0,5621,Insufficient Balance
7949202,2010-04-30 10:37:00,641,14,16.28,Swipe Transaction,82268,Columbus,OH,43228.0,5411,Bad PIN
7949549,2010-04-30 11:58:00,1315,5434,12.32,Swipe Transaction,12727,Mc Leansboro,IL,62859.0,5812,Bad Zipcode
7949582,2010-04-30 12:05:00,334,2522,101.01,Online Transaction,50292,ONLINE,,,7801,Insufficient Balance
7949609,2010-04-30 12:13:00,1340,2954,137.08,Swipe Transaction,88740,Houston,TX,77064.0,5300,Insufficient Balance
7949634,2010-04-30 12:18:00,1956,1125,45.48,Swipe Transaction,84735,Anaheim,CA,92804.0,7538,Insufficient Balance
7949642,2010-04-30 12:19:00,1744,4209,71.98,Swipe Transaction,86616,Prospect,TN,38477.0,4814,Insufficient Balance
7949672,2010-04-30 12:26:00,1744,1138,71.43,Swipe Transaction,86616,Prospect,TN,38477.0,4814,Insufficient Balance
7949706,2010-04-30 12:34:00,1357,2990,19.98,Swipe Transaction,49709,Tacoma,WA,98404.0,5310,Insufficient Balance
7950044,2010-04-30 13:53:00,428,3842,142.37,Online Transaction,86369,ONLINE,,,4899,Insufficient Balance
7950128,2010-04-30 14:14:00,1195,26,87.74,Swipe Transaction,13646,Caledonia,MN,55921.0,7538,Insufficient Balance
7950162,2010-04-30 14:20:00,1895,2119,21.34,Online Transaction,16798,ONLINE,,,4121,Technical Glitch
7950167,2010-04-30 14:21:00,992,4511,96.59,Swipe Transaction,69374,Chesterfield,VA,23832.0,5300,Insufficient Balance
7950193,2010-04-30 14:26:00,1357,4611,0.87,Swipe Transaction,61195,Tacoma,WA,98404.0,5541,Insufficient Balance
7950198,2010-04-30 14:27:00,1357,4611,0.87,Swipe Transaction,61195,Tacoma,WA,98404.0,5541,Insufficient Balance
7950212,2010-04-30 14:30:00,890,5799,12.2,Swipe Transaction,19964,Fullerton,CA,92831.0,5311,Insufficient Balance
7950304,2010-04-30 14:51:00,1540,5562,47.89,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7950484,2010-04-30 15:35:00,1712,3291,32.52,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
7950766,2010-04-30 16:42:00,716,4715,53.36,Swipe Transaction,37369,Joshua Tree,CA,92252.0,4111,Insufficient Balance
7950861,2010-04-30 17:11:00,275,63,52.04,Swipe Transaction,75936,Seabrook,TX,77586.0,5814,Insufficient Balance
7950953,2010-04-30 17:47:00,1077,2539,40.52,Swipe Transaction,25887,Ukiah,CA,95482.0,5814,Bad PIN
7950976,2010-04-30 17:58:00,287,5783,104.22,Swipe Transaction,34488,Arcadia,CA,91007.0,7802,Insufficient Balance
7950978,2010-04-30 17:58:00,1313,4183,64.55,Online Transaction,9932,ONLINE,,,5311,Bad CVV
7951019,2010-04-30 18:20:00,1444,5118,57.0,Swipe Transaction,26810,Oceanside,NY,11572.0,5541,Bad PIN
7951176,2010-04-30 19:20:00,1403,5976,27.6,Swipe Transaction,92495,Henrico,VA,23075.0,7832,Bad PIN
7951404,2010-04-30 21:01:00,918,2175,19.7,Swipe Transaction,30864,Muse,PA,15350.0,5912,Insufficient Balance
7951485,2010-04-30 21:40:00,87,109,26.19,Swipe Transaction,59935,San Benito,TX,78586.0,5499,Technical Glitch
7951538,2010-04-30 22:09:00,194,5587,13.92,Swipe Transaction,59935,Hartford City,IN,47348.0,5499,Bad PIN
7951729,2010-05-01 00:47:00,114,3070,47.03,Swipe Transaction,61195,North Hollywood,CA,91606.0,5541,Insufficient Balance
7951731,2010-05-01 00:48:00,114,3070,47.03,Swipe Transaction,61195,North Hollywood,CA,91606.0,5541,Insufficient Balance
7951740,2010-05-01 00:57:00,1552,1218,82.68,Swipe Transaction,60569,Boise,ID,83705.0,5300,Insufficient Balance
7951781,2010-05-01 02:04:00,1942,2116,35.02,Swipe Transaction,30286,New York,NY,10003.0,4814,Technical Glitch
7951835,2010-05-01 03:51:00,1849,1011,88.85,Swipe Transaction,86845,Tacoma,WA,98445.0,4900,Insufficient Balance
7951993,2010-05-01 06:31:00,89,2640,40.0,Swipe Transaction,27092,Longboat Key,FL,34228.0,4829,Insufficient Balance
7952018,2010-05-01 06:42:00,490,3769,26.34,Swipe Transaction,20561,Melbourne,FL,32901.0,5912,Bad PIN
7952097,2010-05-01 07:07:00,847,5581,94.22,Swipe Transaction,21420,Wagoner,OK,74467.0,7922,Insufficient Balance
7952166,2010-05-01 07:25:00,1424,3046,-55.0,Swipe Transaction,26810,Sedona,AZ,86351.0,5541,Insufficient Balance
7952272,2010-05-01 07:52:00,1696,2408,136.78,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,Insufficient Balance
7952282,2010-05-01 07:55:00,1696,2408,136.78,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,Insufficient Balance
7952403,2010-05-01 08:26:00,1379,2604,100.02,Swipe Transaction,28395,Clinton Township,MI,48036.0,5541,Insufficient Balance
7952494,2010-05-01 08:52:00,1046,3259,2.69,Swipe Transaction,50867,Philadelphia,PA,19146.0,5541,Insufficient Balance
7952684,2010-05-01 09:46:00,140,3041,22.13,Swipe Transaction,93292,Whites Creek,TN,37189.0,4121,Insufficient Balance
7952707,2010-05-01 09:54:00,59,3658,45.44,Swipe Transaction,60569,Sun Valley,NV,89433.0,5300,Technical Glitch
7952899,2010-05-01 10:46:00,984,3836,140.0,Swipe Transaction,27092,Miami,FL,33189.0,4829,Bad PIN
7952972,2010-05-01 11:07:00,211,4746,24.99,Swipe Transaction,67570,Teec Nos Pos,AZ,86514.0,5311,Insufficient Balance
7952995,2010-05-01 11:12:00,1066,1126,80.0,Swipe Transaction,27092,Newtown,PA,18940.0,4829,Insufficient Balance
7953028,2010-05-01 11:18:00,972,4166,109.14,Swipe Transaction,8446,El Paso,TX,79912.0,7230,Insufficient Balance
7953095,2010-05-01 11:31:00,1511,5502,88.19,Swipe Transaction,50783,Madison,WI,53716.0,5411,Insufficient Balance
7953121,2010-05-01 11:36:00,47,5381,53.06,Swipe Transaction,82981,Bronx,NY,10456.0,5912,Insufficient Balance
7953215,2010-05-01 11:56:00,47,5080,61.28,Swipe Transaction,82981,Bronx,NY,10456.0,5912,Insufficient Balance
7953236,2010-05-01 12:01:00,746,3043,5.4,Swipe Transaction,51961,Brooklyn,NY,11212.0,5813,Technical Glitch
7953343,2010-05-01 12:29:00,514,2155,72.57,Swipe Transaction,61195,Indialantic,FL,32903.0,5541,Insufficient Balance
7953497,2010-05-01 13:02:00,1651,3450,120.0,Swipe Transaction,27092,Memphis,TN,38116.0,4829,Insufficient Balance
